ID,CultLand,CropTillageDepth,Residue_length,Block,Harv_method,Residue_perc,Seedlings,Districts,LandPreparationMethods
ID_QMXJHHB9DEUC,8,4,5,7,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_4N6YNG4Z00EA,4,4,29,3,0,10,1.0,lush,TractorPlough
ID_698UCWZO5LHZ,25,5,20,6,0,10,5.0,semi-desert,TractorPlough
ID_KX6S8Q5CIZZS,30,5,25,7,0,10,6.0,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_5XNAB1VYHG1N,38,2,25,7,1,40,19.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_08CRED9GFPRX,10,2,26,0,0,10,5.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_F910P2DV8JSY,20,3,26,3,0,10,6.666666666666667,lush,WetTillagePuddling TractorPlough BullockPlough
ID_VOTAP7ZHQMFJ,40,4,23,6,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_1CH2WZU9J976,36,2,25,7,0,10,18.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_VBB66HIHK9EE,100,5,24,7,0,10,20.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_VBSF7CKU9GPS,28,4,21,4,0,10,7.0,lush,TractorPlough
ID_JIHAO648OMBR,50,3,28,7,1,40,16.666666666666668,semi-desert,WetTillagePuddling Other
ID_2RLETZV3FCCS,1,2,27,0,0,10,0.5,semi-desert,WetTillagePuddling TractorPlough
ID_EWPNIBCQVCUN,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_00Y3326FJGMI,22,6,30,5,0,10,3.6666666666666665,semi-desert,TractorPlough FourWheelTracRotavator WetTillagePuddling BullockPlough
ID_QUNM4ZC8AZSS,13,4,26,0,0,10,3.25,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_TDCNES3C6IQC,8,4,30,5,0,10,2.0,semi-desert,FourWheelTracRotavator TractorPlough
ID_DG0Y5EJUTKO8,12,6,25,0,0,10,2.0,semi-desert,FourWheelTracRotavator TractorPlough
ID_Q19LAAKBGQUT,5,4,28,3,0,10,1.25,lush,TractorPlough BullockPlough
ID_4AGYWSVK4OS9,20,4,24,6,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_P0EALX3CEOZM,30,5,25,7,0,10,6.0,semi-desert,WetTillagePuddling TractorPlough
ID_OCF8PX62QYWO,55,4,30,3,0,10,13.75,lush,TractorPlough BullockPlough
ID_TW67BGVJ383K,15,2,26,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_O4KVEZ3UT1XL,50,5,25,7,0,10,10.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_JLOKS18S1ZZ1,5,6,25,7,0,10,0.8333333333333334,semi-desert,TractorPlough FourWheelTracRotavator WetTillagePuddling
ID_16O99OXQ8VFT,30,5,28,2,0,10,6.0,desert,TractorPlough FourWheelTracRotavator
ID_23G8HVJODO89,5,4,30,5,0,10,1.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_275BEH52KNHM,8,4,28,3,0,10,2.0,lush,TractorPlough
ID_W9T56QY5MEEZ,30,5,25,7,0,10,6.0,semi-desert,TractorPlough WetTillagePuddling BullockPlough FourWheelTracRotavator
ID_7TIJ4L84XL3G,40,4,30,8,0,10,10.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_TGRYFP64588B,50,6,25,7,0,10,8.333333333333334,semi-desert,TractorPlough FourWheelTracRotavator
ID_IBKID6MHLSA1,50,6,25,7,0,10,8.333333333333334,semi-desert,TractorPlough FourWheelTracRotavator
ID_F95WFYMDE12I,50,3,28,4,0,10,16.666666666666668,lush,TractorPlough
ID_SW3HLC7ZWVRK,26,4,26,8,0,10,6.5,desert,WetTillagePuddling FourWheelTracRotavator
ID_E80WMMUGHER6,10,4,30,5,0,10,2.5,semi-desert,FourWheelTracRotavator TractorPlough
ID_UKNTRCS66FGD,30,3,27,7,0,10,10.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_KTITIX1EXOA5,80,3,30,7,1,40,26.666666666666668,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_KAV82FBTT7NS,22,4,25,4,0,10,5.5,lush,TractorPlough
ID_E3S3QG7PHFGC,50,5,25,6,1,40,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_0C7QDPBNMPDM,23,4,22,8,0,10,5.75,desert,WetTillagePuddling FourWheelTracRotavator
ID_70YU0G7KTAXL,30,4,26,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_VQIYVFMBDLML,20,8,30,2,0,10,2.5,desert,TractorPlough FourWheelTracRotavator
ID_UUX3WFW1YYE8,20,4,26,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_XD9Z3P2ESCYD,36,2,29,7,1,40,18.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_4X0003YCRIXY,20,6,30,2,0,10,3.3333333333333335,desert,TractorPlough FourWheelTracRotavator
ID_29R0OSPGTNP7,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_H84U58A5F3UF,30,3,26,4,0,10,10.0,lush,TractorPlough
ID_E1Z0S2U8HD20,25,3,25,4,0,10,8.333333333333334,lush,TractorPlough
ID_ZXDGEHJ347MZ,20,4,30,5,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_STMAPIIW81I8,40,6,30,2,0,10,6.666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_ZX7W3FSU0QUW,10,5,22,0,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_9UB5J6SEQTDE,12,4,27,3,0,10,3.0,lush,TractorPlough
ID_GEEDD2RIYGED,40,6,25,2,0,10,6.666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_LYYGAVUBTEK2,9,5,30,5,0,10,1.8,semi-desert,TractorPlough FourWheelTracRotavator
ID_CBS7WY2VC4RW,20,4,29,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_0PKRWYZ1Y7WD,21,5,26,7,0,10,4.2,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_NVOLJN1HI22Z,120,8,26,7,0,10,15.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_R1UJG5GHXKNA,60,5,25,7,0,10,12.0,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_3DWSUBX12X5L,50,5,30,8,0,10,10.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_7RBOICSVTY3D,20,6,25,7,0,10,3.3333333333333335,semi-desert,TractorPlough FourWheelTracRotavator WetTillagePuddling
ID_SCKLLEVZHT40,11,4,27,3,0,10,2.75,lush,TractorPlough
ID_FIH1703QS8NZ,15,4,30,5,0,10,3.75,semi-desert,TractorPlough FourWheelTracRotavator
ID_ZMJLNAR51M52,35,6,30,2,0,10,5.833333333333333,desert,TractorPlough FourWheelTracRotavator
ID_DLU06FIHM9XX,21,6,22,1,0,10,3.5,semi-desert,FourWheelTracRotavator
ID_36WMR6ER54HR,15,3,25,4,0,10,5.0,lush,TractorPlough
ID_OYGWU8RPIW5C,40,6,25,2,0,10,6.666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_EOZ5OHVIHP7Y,10,4,30,8,0,10,2.5,desert,WetTillagePuddling FourWheelTracRotavator
ID_8HD6J9FMGKZM,25,4,27,0,0,10,6.25,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_3XUSTMYJ9I7J,52,6,24,7,0,10,8.666666666666666,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_GPQ945Z81EPB,26,4,21,4,0,10,6.5,lush,TractorPlough
ID_QPJEB7PXH7VM,14,5,28,5,0,10,2.8,semi-desert,WetTillagePuddling FourWheelTracRotavator BullockPlough TractorPlough
ID_SL1TJ807POXM,30,4,26,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_JJO2WDWL7D73,30,3,28,7,1,40,10.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_Z216W8PRM0MR,10,6,30,1,0,10,1.6666666666666667,semi-desert,TractorPlough
ID_KS84RVCIB9JR,8,4,30,8,0,10,2.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_MKZBIMM7L3IZ,80,5,25,6,1,40,16.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_A78S38EX8997,5,4,30,5,0,10,1.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_DGA07SNTEJVB,20,4,30,5,0,10,5.0,semi-desert,FourWheelTracRotavator TractorPlough
ID_GMFHG3UJIXWU,20,4,22,4,0,10,5.0,lush,TractorPlough
ID_WFODGJBCUHTZ,20,3,22,6,0,10,6.666666666666667,semi-desert,TractorPlough FourWheelTracRotavator
ID_92SAH9SOKZ5N,36,4,23,4,0,10,9.0,lush,TractorPlough
ID_Y0SYD2G29DO4,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_YTZN9FE7PQUY,30,6,22,7,0,10,5.0,semi-desert,TractorPlough
ID_SYARAYE18ZLW,40,3,25,4,0,10,13.333333333333334,lush,TractorPlough
ID_XO7TC7OX6CUF,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_1HJOF8GN9ZLF,10,4,28,4,0,10,2.5,lush,TractorPlough
ID_DQ19SWLUG4E3,15,4,30,8,0,10,3.75,desert,WetTillagePuddling FourWheelTracRotavator
ID_L2RYE2T99PCP,15,4,27,3,0,10,3.75,lush,WetTillagePuddling TractorPlough BullockPlough
ID_N77RH6CD17VV,30,4,25,4,0,10,7.5,lush,TractorPlough
ID_SY7D7TNZ89EJ,21,4,22,4,0,10,5.25,lush,TractorPlough
ID_IXF6FKPUOCFM,6,2,27,0,0,10,3.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_B1223GIMNU23,20,6,25,7,0,10,3.3333333333333335,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_TJIM4B1CIZCW,10,4,30,3,0,10,2.5,lush,TractorPlough BullockPlough
ID_8GSCZYF1YH2G,70,4,28,7,1,40,17.5,semi-desert,TractorPlough
ID_8Q0QI6ND5A9H,30,6,25,7,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_6WDK5VEP5XPM,30,3,26,6,0,10,10.0,semi-desert,TractorPlough WetTillagePuddling
ID_MBN3T6H0T1BM,35,4,28,4,0,10,8.75,lush,TractorPlough
ID_7QWVHXUTU4TJ,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_15MNT73YMH2B,18,4,30,5,0,10,4.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_HS4P8R74AQDQ,45,5,27,2,0,10,9.0,desert,TractorPlough FourWheelTracRotavator
ID_WZIRFSCMKJPW,20,4,20,6,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_1Z8N0YTVQ6AS,30,3,22,6,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_332KU8904DPL,10,5,26,2,0,10,2.0,desert,TractorPlough FourWheelTracRotavator
ID_VO0PEQKKR6G9,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_7X1ASNGN28GD,38,5,26,7,0,10,7.6,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_E6OZRUBRL3OH,40,8,30,2,0,10,5.0,desert,TractorPlough FourWheelTracRotavator
ID_CIL2EOPUE6S0,40,3,28,4,0,10,13.333333333333334,lush,TractorPlough
ID_JGOW9R9LFB1L,85,3,28,7,1,40,28.333333333333332,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_71ANBOTM1JAM,21,4,22,4,0,10,5.25,lush,TractorPlough
ID_X07BJOOZ90YP,60,4,28,7,1,40,15.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_P6G9MCOJ7M9B,30,4,30,3,0,10,7.5,lush,TractorPlough BullockPlough
ID_OE7W0VLPB1M1,22,3,28,0,0,10,7.333333333333333,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_2IUB0BXEO2CW,60,8,25,7,0,10,7.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_DIS2H5C3OP5N,2,3,30,5,0,10,0.6666666666666666,semi-desert,TractorPlough FourWheelTracRotavator
ID_FWUONGFJPYE1,10,6,30,2,0,10,1.6666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_JAFY432PMOJG,10,6,29,2,0,10,1.6666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_Z6F3U8P4KCZY,10,4,30,3,0,10,2.5,lush,TractorPlough BullockPlough
ID_HVRY3V6I3CL0,58,5,25,7,0,10,11.6,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_YO0J8AZ8BB7X,5,4,30,5,0,10,1.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_7F4BVNZTQPBL,25,3,29,4,0,10,8.333333333333334,lush,TractorPlough
ID_V2H00F19YIWP,20,4,26,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_M4D7IU6Z4OFK,35,3,25,7,0,10,11.666666666666666,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_M4VGZEJIZR3O,40,3,26,6,0,10,13.333333333333334,semi-desert,TractorPlough FourWheelTracRotavator
ID_LZQ4JMXIN1DI,25,3,25,4,0,10,8.333333333333334,lush,TractorPlough WetTillagePuddling
ID_6X3341FMKJ35,20,6,28,1,0,10,3.3333333333333335,semi-desert,FourWheelTracRotavator
ID_MR18THDHKQ9G,28,6,25,1,0,10,4.666666666666667,semi-desert,TractorPlough
ID_6NLSYE2GNTUY,42,5,25,6,0,10,8.4,semi-desert,TractorPlough
ID_S25I7DVXCHTH,30,5,29,2,0,10,6.0,desert,TractorPlough FourWheelTracRotavator
ID_FVYTZJQXJGVB,25,4,23,4,0,10,6.25,lush,TractorPlough
ID_89RPTV1QZBBQ,30,4,26,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_CMREJGWTYAL4,40,5,30,2,0,10,8.0,desert,FourWheelTracRotavator
ID_DV04D6RIVHF3,35,4,27,3,0,10,8.75,lush,WetTillagePuddling TractorPlough BullockPlough
ID_36D2HIHYHP0Y,10,4,27,3,0,10,2.5,lush,TractorPlough
ID_5C6S3CMLKV9K,200,5,25,7,0,10,40.0,semi-desert,WetTillagePuddling TractorPlough
ID_FXP3BHPXM4SQ,50,3,25,6,0,10,16.666666666666668,semi-desert,TractorPlough FourWheelTracRotavator
ID_AURRDWL30V2Q,5,6,28,5,0,10,0.8333333333333334,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough
ID_A2SPC3DJJZC3,30,5,23,7,0,10,6.0,semi-desert,TractorPlough
ID_0T6ZOQKOV146,14,4,22,4,0,10,3.5,lush,TractorPlough
ID_WCDBM5D6YJ9G,10,5,30,2,0,10,2.0,desert,TractorPlough FourWheelTracRotavator
ID_9YF4IWEH3QZE,35,5,25,2,0,10,7.0,desert,TractorPlough FourWheelTracRotavator
ID_NH7LDH37SMM3,40,5,25,8,0,10,8.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_JA48VEFSCRHZ,40,5,25,8,0,10,8.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_9WLAOQTA9BO1,35,6,25,7,0,10,5.833333333333333,semi-desert,TractorPlough FourWheelTracRotavator
ID_7EOS0UZ6GKWG,15,4,30,5,0,10,3.75,semi-desert,FourWheelTracRotavator TractorPlough
ID_MV34WPYYAA21,80,5,30,6,1,40,16.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_J9CKRQLOUAXY,8,4,30,5,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_EBA15DOTEO2N,43,4,30,3,0,10,10.75,lush,BullockPlough TractorPlough
ID_81SY7G5O5OKY,40,5,26,2,0,10,8.0,desert,TractorPlough FourWheelTracRotavator
ID_8EQLVK0ARWRV,6,5,30,5,0,10,1.2,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_GREGBBJNVZR1,20,4,24,4,0,10,5.0,lush,TractorPlough
ID_4XM4USGMF5EZ,28,3,26,4,0,10,9.333333333333334,lush,TractorPlough
ID_5Y3QEYAFSRCW,15,3,26,4,0,10,5.0,lush,TractorPlough
ID_2DNWNE6N5M8P,40,4,30,8,0,10,10.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_47ODHXG9030R,20,4,26,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_FWLBBNB2ESO0,25,3,28,4,0,10,8.333333333333334,lush,TractorPlough
ID_J4LJYJY5XGSD,30,5,25,6,0,10,6.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_O70S9AKJCH90,10,5,30,5,0,10,2.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_X46GYGXBWPFV,33,4,23,4,0,10,8.25,lush,TractorPlough
ID_DM361Q0PJ41W,39,2,29,7,0,10,19.5,semi-desert,FourWheelTracRotavator TractorPlough
ID_Q9Z7J2AX4FA4,5,4,30,5,0,10,1.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_YOFWL4IIBOIE,40,3,22,6,0,10,13.333333333333334,semi-desert,TractorPlough FourWheelTracRotavator
ID_QIR9TM2CBWSS,36,4,23,4,0,10,9.0,lush,TractorPlough
ID_JC7ENY8WCISF,5,4,30,4,0,10,1.25,lush,TractorPlough
ID_Y3M2S5WPRVCJ,16,6,24,1,0,10,2.6666666666666665,semi-desert,TractorPlough
ID_OGDT0209M4ZE,15,6,30,5,0,10,2.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough
ID_A0RDNBLSCE2U,120,5,26,7,0,10,24.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_LGXHGW5KFD35,10,4,12,7,0,10,2.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_9NRRNVFUYV06,15,5,27,2,0,10,3.0,desert,TractorPlough FourWheelTracRotavator
ID_URQO2RVYMDXB,10,4,26,3,0,10,2.5,lush,TractorPlough
ID_FNVWN0JX4MLQ,15,7,25,2,0,10,2.142857142857143,desert,TractorPlough FourWheelTracRotavator
ID_0YN7VT1V7PIH,13,5,28,5,0,10,2.6,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough
ID_WRC7D0MIIOCR,70,5,25,7,0,10,14.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_7S63OTNZ8OKN,40,6,30,2,0,10,6.666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_AUDI3E9MUHSO,15,7,30,2,0,10,2.142857142857143,desert,TractorPlough FourWheelTracRotavator
ID_BAESUE5PBGTG,32,4,22,4,0,10,8.0,lush,TractorPlough
ID_9PSGY80CJTKR,12,4,30,5,0,10,3.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_FG7O56UYOBIO,30,6,22,7,0,10,5.0,semi-desert,FourWheelTracRotavator
ID_ET1K5VTRVEEW,49,2,26,7,1,40,24.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_OPKF7KTLY4CC,15,5,22,6,0,10,3.0,semi-desert,WetTillagePuddling
ID_K4LP10KAWWG2,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_2OHYWDE61BN2,10,5,25,7,0,10,2.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_1BNEFIUP7PYC,30,5,25,7,0,10,6.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_5EFI2X0SD027,30,5,24,7,0,10,6.0,semi-desert,WetTillagePuddling TractorPlough
ID_Y9QLZLJUIMFI,32,4,23,4,0,10,8.0,lush,TractorPlough
ID_FIEILEXVV1V5,50,3,21,6,0,10,16.666666666666668,semi-desert,TractorPlough FourWheelTracRotavator
ID_LDQQNBW80M7D,20,5,25,6,0,10,4.0,semi-desert,TractorPlough
ID_UPJHOWK6JTNA,70,6,24,7,0,10,11.666666666666666,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_QI7AC8W217W4,10,5,30,5,0,10,2.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_1J0W3DPCM4H8,20,4,30,5,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_OA8354WGI4XI,70,6,25,7,0,10,11.666666666666666,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_X74N59Q563FV,15,4,25,0,0,10,3.75,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_A46ZNCN9HUOP,30,5,25,4,0,10,6.0,lush,TractorPlough
ID_XX6SNRMIUCGG,100,4,25,6,0,10,25.0,semi-desert,TractorPlough
ID_8PLDS1YTB26U,30,4,26,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_UKA4JXG5FDTE,15,8,25,2,0,10,1.875,desert,TractorPlough FourWheelTracRotavator
ID_LSMZYPBONKJC,12,4,28,3,0,10,3.0,lush,TractorPlough
ID_H6773ZBIXCFI,100,3,25,6,0,10,33.333333333333336,semi-desert,TractorPlough FourWheelTracRotavator
ID_AWMBUXLXO5AR,32,6,25,7,0,10,5.333333333333333,semi-desert,WetTillagePuddling FourWheelTracRotavator TractorPlough
ID_XNQ05G9BJR53,14,4,30,5,0,10,3.5,semi-desert,WetTillagePuddling FourWheelTracRotavator TractorPlough
ID_J4GLSSEAE9JC,45,4,25,4,0,10,11.25,lush,TractorPlough
ID_WRLLJLBB6KTY,18,4,29,3,0,10,4.5,lush,TractorPlough BullockPlough
ID_WZFRFTPEVK3C,12,5,30,5,0,10,2.4,semi-desert,WetTillagePuddling FourWheelTracRotavator BullockPlough TractorPlough
ID_Y2M5DUX151EY,100,5,25,7,0,10,20.0,semi-desert,WetTillagePuddling TractorPlough
ID_BLJKFBBEHT9L,110,6,25,7,0,10,18.333333333333332,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_UQFCFZW1Y4VS,20,4,23,6,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_NEF3C09TMDRD,20,4,27,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_ZBHEDU06P1K0,40,4,25,7,1,40,10.0,semi-desert,FourWheelTracRotavator
ID_UE3TNEVBBXN3,24,5,25,7,0,10,4.8,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_0O7XDEDL7S54,20,6,25,2,0,10,3.3333333333333335,desert,TractorPlough FourWheelTracRotavator
ID_8VN0WUOCNX8X,45,4,28,7,1,40,11.25,semi-desert,TractorPlough
ID_CYRDW8WKP4LV,12,5,28,4,0,10,2.4,lush,TractorPlough
ID_AIRXYLF640SG,40,4,22,6,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_XY938J796LX6,30,6,25,7,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_A80HB2HEBUUP,19,4,25,8,0,10,4.75,desert,WetTillagePuddling FourWheelTracRotavator
ID_QLI8PR963S0I,10,8,25,0,0,10,1.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_RK7VL4X7DODY,30,5,25,2,0,10,6.0,desert,TractorPlough FourWheelTracRotavator
ID_SI6WHY4GZUMW,35,5,20,6,0,10,7.0,semi-desert,TractorPlough
ID_L24O1WYLLNKZ,24,6,28,2,0,10,4.0,desert,TractorPlough FourWheelTracRotavator
ID_VQRMYJC6GQQS,15,4,26,6,0,10,3.75,semi-desert,TractorPlough FourWheelTracRotavator
ID_HZUISOHWIMU8,40,4,25,8,0,10,10.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_WLILQAYJPND0,35,2,25,7,0,10,17.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_Y2GEDYHG66AR,15,3,28,4,0,10,5.0,lush,TractorPlough
ID_JPGQKIUOBPBU,10,4,30,0,0,10,2.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_ORHA9Q1QMWE0,6,4,24,3,0,10,1.5,lush,TractorPlough
ID_HTXAG63J0UL9,20,4,30,0,0,10,5.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_K3QVDDWMO13X,25,5,28,5,0,10,5.0,semi-desert,WetTillagePuddling BullockPlough FourWheelTracRotavator TractorPlough
ID_UWCYBB1S04YS,30,6,22,7,0,10,5.0,semi-desert,TractorPlough
ID_ETU2E4JTMVTA,12,4,27,3,0,10,3.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_MDCGKDE7E7D9,40,5,24,7,0,10,8.0,semi-desert,WetTillagePuddling TractorPlough
ID_GXYRPUEUAB7L,22,6,27,1,0,10,3.6666666666666665,semi-desert,TractorPlough
ID_XR0SI1V00W30,25,4,26,3,0,10,6.25,lush,WetTillagePuddling TractorPlough BullockPlough
ID_I5EP7O3V0FE8,20,4,30,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_UYH9ONS7NOA8,20,3,26,4,0,10,6.666666666666667,lush,TractorPlough
ID_RXPO9BIY92I6,15,4,26,3,0,10,3.75,lush,TractorPlough WetTillagePuddling BullockPlough
ID_35D92P1TNQOW,30,6,23,7,0,10,5.0,semi-desert,TractorPlough
ID_LDGDEKE0K2F9,15,5,28,5,0,10,3.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough
ID_MEZG9G0ZVLSV,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_KYWF7VTDI61N,22,4,23,6,0,10,5.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_3IJLR1ESEWVL,10,8,25,2,0,10,1.25,desert,TractorPlough FourWheelTracRotavator
ID_74SDQY2SO36D,50,4,27,6,1,40,12.5,semi-desert,TractorPlough WetTillagePuddling
ID_84QRZLCXJGQ5,18,3,28,4,0,10,6.0,lush,TractorPlough
ID_WEI9SG9KRKM9,10,4,30,5,0,10,2.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_PM8BF11ZSDTS,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_T2KXJJS93MFS,23,4,26,3,0,10,5.75,lush,WetTillagePuddling TractorPlough BullockPlough
ID_8W5IQAXLPD7Q,15,6,30,5,0,10,2.5,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_F3YKPGX9P71X,40,4,30,3,0,10,10.0,lush,TractorPlough BullockPlough
ID_KWA7722WVPPR,52,4,27,7,1,40,13.0,semi-desert,FourWheelTracRotavator
ID_ECOLA7UOIRKC,50,5,25,8,0,10,10.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_W1VNTJ21PJ5H,22,4,30,5,0,10,5.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_XKG2ZYM1ZD37,22,2,27,0,0,10,11.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_9P5SYENBR7HS,75,3,28,7,1,40,25.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_O5YUL6THL09N,5,4,26,3,0,10,1.25,lush,WetTillagePuddling TractorPlough BullockPlough
ID_3R9OY4HHEIIW,20,4,29,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_Q1PXT1MKEDL9,25,7,30,2,0,10,3.5714285714285716,desert,TractorPlough FourWheelTracRotavator
